加菲猫2 Garfield: A Tail of Two Kitties,7.4,Tim Hill,比尔·默瑞 / 布瑞金·梅耶 / 詹妮弗·洛芙·休伊特,喜剧 / 家庭,英国/美国,2006,5673,2006年8月11日,进口分账
赤焰战场2 Red 2,7.1,迪恩·帕里索特,布鲁斯·威利斯 / 玛丽·露易斯·帕克 / 凯瑟琳·泽塔-琼斯,喜剧 / 动作 / 犯罪,美国/法国/加拿大,2013,5666,2013年11月15日,进口
别惹我 Malavita,7.1,吕克·贝松,罗伯特·德尼罗 / 米歇尔·菲佛 / 迪安娜·阿格隆,喜剧 / 动作 / 犯罪 / 惊悚,法国/美国,2013,5664,2014年3月7日,进口
赛尔号大电影5：雷神崛起,3.8,王章俊,罗玉婷 / 翟巍 / 王晓彤,剧情 / 儿童 / 动画 / 冒险,中国大陆,2015,5663,2015年7月23日,国产
从天“儿”降,3.5,魏楠 / 魏民,陈学冬 / 张艺兴 / 姜雯,喜剧,中国大陆,2015,5662,2015年12月4日,国产
贫民窟的百万富翁 Slumdog Millionaire,8.5,丹尼·博伊尔 / 洛芙琳·坦丹,戴夫·帕特尔 / 沙鲁巴·舒克拉 / 亚尼·卡普,剧情 / 爱情,英国/美国,2008,5628,2009年3月26日,进口分账
海绵宝宝 The SpongeBob Movie: Sponge Out of Water,7.3,保罗·提比特 / 迈克·米歇尔,安东尼奥·班德拉斯 / 艾瑞克·鲍扎 / 蒂姆·康威,喜剧 / 动画 / 冒险,美国,2015,5615,2015年12月1日,进口分账
我的爸爸是森林之王 The Son of Bigfoot,6.4,本·斯塔森 / 杰里米·德格鲁森,帕皮·福克纳 / 克里斯托弗·L·帕森 / 玛莉芙·赫林顿,喜剧 / 动画 / 冒险,法国/比利时,2017,5607,2017年10月14日,进口
周恩来的四个昼夜,5.0,陈力,孙维民 / 何伟 / 储智博,剧情 / 历史,中国大陆,2013,5598,2013年7月16日,国产
巨额来电,5.8,彭顺,陈学冬 / 张孝全 / 桂纶镁,剧情 / 犯罪,中国大陆/香港,2017,5581,2017年12月8日,国产
南极大冒险 Eight Below,8.6,弗兰克·马歇尔,保罗·沃克 / 布鲁斯·格林伍德 / 穆恩·布拉得古德,剧情 / 冒险,美国,2006,5547,2006年4月21日,进口分账
海啸奇迹 Lo imposible,7.5,胡安·安东尼奥·巴亚纳,娜奥米·沃茨 / 伊万·麦克格雷格 / 汤姆·赫兰德,剧情 / 灾难 / 家庭,西班牙/美国,2012,5509,2013年8月29日,进口
师父,8.1,徐浩峰,廖凡 / 宋佳 / 蒋雯丽,剧情 / 动作 / 武侠,中国大陆,2015,5478,2015年12月10日（18点起）,国产
魔发精灵 Trolls,7.1,迈克·米歇尔 / 沃尔特·道恩,安娜·肯德里克 / 贾斯汀·汀布莱克 / 佐伊·丹斯切尔,动画 / 奇幻 / 冒险 / 歌舞,美国,2016,5474,2016年10月25日,进口特种
脱轨时代,6.1,五百,张静初 / 潘粤明 / 吴克群,喜剧 / 爱情,中国大陆,2014,5470,2014年3月7日,国产
宫锁沉香,4.8,潘安子,周冬雨 / 陈晓 / 朱梓骁,剧情 / 爱情 / 古装,中国大陆,2013,5459,2013年8月13日,国产
这就是命,4.5,王丹,王迅 / 曾志伟 / 梁超,喜剧 / 犯罪,中国大陆,2017,5440,2017年12月01日,国产
恋爱通告,5.9,王力宏,王力宏 / 刘亦菲 / 曾轶可,喜剧 / 爱情,台湾/中国大陆,2010,5430,2010年8月12日,国产（合拍）
暴裂无声,8.3,忻钰坤,宋洋 / 姜武 / 袁文康,剧情 / 犯罪 / 悬疑,中国大陆,2017,5420,2018年4月4日,国产（上映中……）
巨人捕手杰克 Jack the Giant Slayer,6.1,布莱恩·辛格,尼古拉斯·霍尔特 / 埃莉诺·汤姆林森 / 伊万·麦克格雷格,剧情 / 奇幻 / 冒险,美国,2013,5415,2013年3月25日,进口分账
过年好,5.0,高群书,赵本山 / 闫妮 / 热依扎,喜剧,中国大陆,2016,5406,2016年2月1日,国产
快乐的大脚2 Happy Feet Two,7.2,乔治·米勒,伊莱贾·伍德 / 罗宾·威廉姆斯 / 红粉佳人,喜剧 / 动画 / 歌舞 / 家庭,澳大利亚,2011,5402,2012年2月21日,进口分账
刀剑神域：序列之争 劇場版 ソードアート・オンライン -オーディナル・スケール,7.1,伊藤智彦,松冈祯丞 / 户松遥 / 伊藤加奈惠,科幻 / 动画 / 冒险,日本,2017,5387,2017年09月15日,进口
线人 線人,7.3,林超贤,谢霆锋 / 张家辉 / 桂纶镁,动作 / 剧情 / 惊悚,香港/中国大陆,2010,5374,2010年8月24日,国产（合拍）
鲁滨逊漂流记 Robinson Crusoe,5.7,文森特·凯斯特鲁特 / 本·斯塔森,马提亚斯·施维赫夫 / 卡亚·叶娜尔 / 伊尔卡·贝桑,喜剧 / 动画 / 冒险,比利时/法国,2016,5362,2016年10月4日,进口
恋爱中的城市,5.6,文牧野 / 董润年 / 韩轶 / 傅天余 / 冀佳彤,杨幂 / 郑开元 / 江疏影,爱情,中国大陆,2015,5362,2015年8月19日18点,国产
快手枪手快枪手,5.1,潘安子,林更新 / 张静初 / 腾格尔,喜剧 / 动作,中国大陆,2016,5354,2016年7月15日,国产
十全九美,5.1,王岳伦,立威廉 / 黄奕 / 刘桦,喜剧,中国,2008,5300,2008年8月1日,国产
新天生一对,6.3,朱延平,周渝民 / 小小彬 / 陈嘉桦,剧情 / 喜剧 / 爱情 / 家庭,中国大陆/台湾,2012,5275,2012年1月23日,国产（合拍）
阿黛拉的非凡冒险 Les aventures extraordinaires d&#39;Adèle Blanc-Sec,6.8,吕克·贝松,露易丝·布尔昆 / 马修·阿马立克 / 吉尔·勒卢什,喜剧 / 奇幻 / 冒险,法国,2010,5231,2010年8月2日,进口
机器侠,5.2,刘镇伟,孙俪 / 方力申 / 胡军,动作 / 喜剧 / 爱情 / 科幻,中国大陆,2009,5222,2009年8月18日,国产（合拍）
神奇侠侣,5.0,谷德昭,古天乐 / 吴君如 / 李菁,喜剧,中国大陆/香港,2011,5178,2011年2月3日,国产（合拍）
黄金时代,7.2,许鞍华,汤唯 / 冯绍峰 / 王志文,剧情 / 传记 / 爱情,中国大陆/香港,2014,5163,2014年10月1日,国产（合拍）
在劫难逃 Abduction,5.7,约翰·辛格顿,泰勒·洛特纳 / 莉莉·柯林斯 / 阿尔弗雷德·莫里纳,剧情 / 动作 / 悬疑 / 惊悚,美国,2011,5145,2012年7月27日,进口
小羊肖恩 Shaun the Sheep Movie,8.4,马克·伯顿 / 理查德·斯塔扎克,贾斯汀·弗莱彻 / 约翰·斯帕克斯 / 欧米德·吉亚李利,喜剧 / 动画 / 冒险,英国/法国,2015,5133,2015年7月17日,进口
苏乞儿 蘇乞兒,4.7,袁和平,赵文卓 / 周迅 / 杨紫琼,动作 / 剧情 / 历史,中国大陆/香港,2010,5128,2010年2月9日,国产（合拍）
华尔街：金钱永不眠 Wall Street: Money Never Sleeps,6.4,奥利佛·斯通,迈克尔·道格拉斯 / 希亚·拉博夫 / 乔什·布洛林,剧情 / 犯罪,美国,2010,5118,2010年10月15日,进口分账
大闹天宫,6.8,万籁鸣 / 唐澄 / 速达 / 陈志宏,李扬 / 陈凯歌 / 陈道明,动画,中国大陆,2012,5102,2012年1月11日；2017-10-13（复映）,国产
太平轮(下)·彼岸,6.5,吴宇森,章子怡 / 金城武 / 宋慧乔,剧情 / 爱情 / 灾难,中国大陆/香港,2015,5099,2015年7月30日,国产（合拍）
巴啦啦小魔仙,3.5,李欣 / 叶凯,廖景萱 / 袁奇峰 / 王慧,儿童 / 奇幻 / 冒险,中国大陆,2013,5098,2013年1月31日,国产
遇见你真好,4.8,顾长卫,白客 / 蓝盈莹 / 张海宇,剧情 / 喜剧 / 爱情,中国大陆,2018,5094,2018年3月30日,国产
少年班,5.7,肖洋,孙红雷 / 周冬雨 / 董子健,剧情 / 喜剧,中国大陆,2015,5068,2015年6月19日,国产
笔仙3,4.2,安兵基,江一燕 / 焦俊艳 / 王龙华,悬疑 / 惊悚,中国大陆,2014,5060,2014年7月4日,国产
昆塔：反转星球,5.9,李炼,李正翔 / 洪海天 / 陶典,动画,中国大陆,2017,5040,2017年10月01日,国产
引爆者,6.5,常征,段奕宏 / 余男 / 王景春,动作 / 犯罪,中国大陆,2017,5024,2017年11月24日,国产
致命黑兰 Colombiana,6.9,奥利维尔·米加顿,佐伊·索尔达娜 / 迈克尔·瓦尔坦 / 马克斯·马蒂尼,剧情 / 动作 / 惊悚 / 犯罪,法国,2011,5022,2013年6月7日,进口
既然青春留不住,4.5,田蒙,张翰 / 陈乔恩 / 王啸坤,喜剧 / 爱情,中国大陆,2015,5016,2015年10月23日,国产
永无止境 Limitless,7.3,尼尔·博格,布莱德利·库珀 / 艾比·考尼什 / 罗伯特·德尼罗,科幻 / 悬疑 / 惊悚,美国,2011,5018,2011年10月13日,进口
火鸡总动员 Free Birds,6.0,吉米·海沃德,欧文·威尔逊 / 伍迪·哈里森 / 艾米·波勒,喜剧 / 动画 / 冒险,美国,2013,4993,2014年3月7日,进口
模仿游戏 The Imitation Game,8.6,莫滕·泰杜姆,本尼迪克特·康伯巴奇 / 凯拉·奈特莉 / 马修·古迪,剧情 / 传记 / 战争 / 同性,英国/美国,2014,4983,2015年7月21日,进口
背水一战 The Last Stand,6.8,金知云,阿诺·施瓦辛格 / 罗德里戈·桑托罗 / 杰米·亚历山大,喜剧 / 动作 / 犯罪,美国,2013,4962,2013年10月24日,进口分账
杜拉拉追婚记,5.3,安竹间,周渝民 / 林依晨 / 陈柏霖,喜剧 / 爱情,中国大陆,2015,4960,2015年12月4日,国产（合拍）
暗杀 암살,8.0,崔东勋,全智贤 / 李政宰 / 河正宇,剧情 / 动作 / 历史 / 犯罪,韩国,2015,4946,2015年9月17日,进口
谜巢,3.6,金波·兰道,李冰冰 / 凯南·鲁兹 / 吴尊,动作 / 冒险,中国大陆/澳大利亚,2018,4944,2018年1月19日,国产
龙虎门,5.7,叶伟信,甄子丹 / 谢霆锋 / 余文乐,动作 / 剧情,中国大陆/香港,2006,4900,2006年7月28日,国产（合拍）
麦兜·当当伴我心 麥兜‧噹噹伴我心,8.4,谢立文,黄秋生 / 吴君如 / 胡歌,喜剧 / 动画,中国大陆/香港,2012,4897,2017-04-07（复映）/,国产（合拍）
大武生,5.2,高晓松,吴尊 / 韩庚 / 徐熙媛,剧情 / 动作 / 爱情,中国大陆,2011,4835,2011年9月9日,国产
寄生兽 寄生獣,7.4,山崎贵,染谷将太 / 深津绘里 / 阿部隆史,剧情 / 动作 / 科幻 / 恐怖,日本,2014,4832,2016年9月2日,进口
森林战士 Epic,7.3,克里斯·韦奇,阿曼达·塞弗里德 / 乔什·哈切森 / 碧昂丝·诺尔斯,动画 / 奇幻 / 冒险,美国,2013,4830,2013年11月29日,进口特种
潜艇总动员4：章鱼奇遇记,4.0,何子力,蒋可 / 王晓彤 / 李晔,喜剧 / 动画 / 冒险,中国大陆,2014,4828,2014年5月30日,国产
功夫梦 The Karate Kid,6.3,哈罗德·兹瓦特,贾登·史密斯 / 成龙 / 塔拉吉·P·汉森,动作 / 剧情 / 家庭 / 运动,美国/中国大陆,2010,4817,2010年6月22日,国产（合拍）
大追捕,7.1,周显扬,张家辉 / 任达华 / 王敏德,剧情 / 动作 / 犯罪 / 悬疑 / 惊悚,香港/中国大陆,2012,4814,2012年3月15日,国产（合拍）
洛克王国3：圣龙的守护,4.9,龚宾四,杨莹 / 阎萌萌 / 皇贞季,动画 / 奇幻 / 冒险,中国大陆,2014,4782,2014年7月11日,国产
地球：神奇的一天 Earth: One Amazing Day,8.2,理查德·戴尔 / 彼得·韦柏  / 范立欣,成龙 / 罗伯特·雷德福,纪录片,中国大陆/英国,2017,4778,2017年08月11日,国产（合拍）
奔爱,3.7,张一白 / 管虎 / 张猛 / 滕华涛 / 高群书,章子怡 / 彭于晏 / 佟丽娅,剧情 / 爱情,中国大陆,2016,4752,2016年2月14日,国产
华丽上班族 華麗上班族,6.0,杜琪峰,周润发 / 张艾嘉 / 陈奕迅,剧情 / 喜剧 / 爱情 / 歌舞,香港/中国大陆,2015,4742,2015年9月2日,国产（合拍）
盟军夺宝队 The Monuments Men,5.5,乔治·克鲁尼,乔治·克鲁尼 / 马特·达蒙 / 比尔·默瑞,剧情 / 传记 / 历史 / 战争,美国/德国,2014,4707,2010年6月22日,国产
屠魔战士 I Frankenstein,5.2,斯图尔特·贝亚蒂耶,艾伦·艾克哈特 / 伊冯娜·斯特拉霍夫斯基 / 米兰达·奥图,动作 / 科幻 / 奇幻 / 惊悚,美国/澳大利亚,2014,4703,2015年5月26日,进口
坏蛋必须死,6.0,孙皓,陈柏霖 / 孙艺珍 / 乔振宇,喜剧 / 动作 / 犯罪 / 悬疑,中国大陆/香港/韩国,2015,4694,2015年11月27日,国产
常在你左右,5.1,邱礼涛,古天乐 / 张智霖 / 林家栋,犯罪 / 悬疑,香港/中国大陆,2017,4685,2017年10月27日,国产（合拍）
小马宝莉大电影 My Little Pony: The Movie,6.9,杰森·西森,奥卓·阿杜巴 / 艾米莉·布朗特 / 阿什莉·鲍尔,喜剧 / 动画 / 冒险,美国/加拿大,2017,4676,2018年2月2日,进口
熊猫总动员,3.4,Greg Manwaring / Michael Schoemann,何炅 / 谢娜 / 李维嘉,儿童 / 动画 / 家庭,中国大陆/德国/法国/西班牙/比利时,2011,4661,2011年2月3日,国产
美少女特攻队 Sucker Punch,6.1,扎克·施奈德,艾米莉·布朗宁 / 杰米·钟 / 吉娜·马隆,动作 / 奇幻 / 惊悚,美国,2011,4651,2011年4月15日,进口分账
谍海风云 Shanghai,5.8,米凯尔·哈弗斯特罗姆,约翰·库萨克 / 巩俐 / 周润发,剧情 / 爱情 / 悬疑 / 惊悚,美国/中国大陆/泰国,2010,4649,2010年6月17日,国产（合拍）
阿童木 Astro Boy,6.8,大卫·博维斯,弗莱迪·海默 / 克里斯汀·贝尔 / 尼古拉斯·凯奇,动画 / 动作 / 家庭 / 科幻,香港/美国/日本,2009,4623,2009年10月23日,国产（合拍）
神奇,3.2,胡雪桦,黄晓明 / 郭采洁 / 金雅中,剧情 / 爱情 / 运动,中国大陆,2013,4620,2013年9月30日,国产
就是这样 This Is It,8.7,肯尼·奥特加,迈克尔·杰克逊 / Alex Al / Nick Bass,纪录片 / 音乐,美国,2009,4619,2009年10月28日,进口分账
猪猪侠之英雄猪少年,4.7,陆锦明 / 钟裕,易烊千玺 / 陈轶 / 张子琨,喜剧 / 动画 / 奇幻,中国大陆,2017,4598,2017年1月7日,国产
魔法总动员 The House of Magic,6.6,杰里米·德格鲁森 / 本·斯塔森,辛达·亚当斯 / 乔治·巴比特 / 默里·布卢,喜剧 / 动画 / 冒险,比利时,2013,4586,2015年4月4日,进口
猪猪侠之终极决战,3.9,陆锦明 / 陆锦辉,陆双 / 陈志荣 / 祖晴,喜剧 / 动画 / 冒险,中国大陆,2015,4549,2015年7月10日,国产
通勤营救 The Commuter,6.7,佐米·希尔拉,连姆·尼森 / 维拉·法米加 / 帕特里克·威尔森,动作 / 犯罪 / 惊悚,美国/英国,2018,4534,2018年3月30日,进口
罗宾汉 Robin Hood,6.7,雷德利·斯科特,罗素·克劳 / 凯特·布兰切特 / 威廉·赫特,动作 / 冒险 / 剧情,美国/英国,2010,4532,2010年6月11日,进口分账
铠甲勇士之雅塔莱斯,5.2,郑国伟,许峰 / 曹曦月 / 曾祥程,剧情 / 动作 / 科幻,中国大陆,2014,4530,2014年10月1日,国产
保持通话 保持通話,6.7,陈木胜,古天乐 / 徐熙媛 / 张家辉,动作,香港/中国大陆,2008,4500,2008年9月27日,国产（合拍）
暴疯语,5.9,李光耀,刘青云 / 黄晓明 / 方中信,悬疑 / 惊悚,中国大陆/香港,2014,4491,2015年4月3日,国产（合拍）
喵星人,4.5,陈木胜,古天乐 / 马丽 / 刘楚恬,儿童 / 喜剧 / 奇幻,香港,2017,4460,2017年07月14日,国产（合拍）
闪电狗 Bolt,7.3,拜伦·霍华德 / Chris Williams,约翰·特拉沃尔塔 / 麦莉·赛勒斯 / 苏茜·伊斯曼,动画 / 冒险 / 喜剧 / 家庭,美国,2008,4460,2008年12月28日,进口特种
声之形 聲の形,6.9,山田尚子,入野自由 / 早见沙织 / 松冈茉优,剧情 / 爱情 / 动画,日本,2016,4451,2017年09月08日,进口
王者之剑 Conan the Barbarian,5.3,马库斯·尼斯佩尔,杰森·莫玛 / 朗·普尔曼 / 罗丝·麦高恩,动作 / 奇幻 / 冒险,美国,2011,4442,2012年2月26日,进口
劫案迷云 Stolen,6.0,西蒙·韦斯特,尼古拉斯·凯奇 / 玛琳·阿克曼 / 乔什·卢卡斯,剧情 / 动作 / 惊悚 / 犯罪,美国,2012,4426,2013年3月1日,进口
HOLD住爱,3.4,张琦,杨幂 / 刘恺威 / 周秀娜,喜剧 / 爱情 / 悬疑,中国大陆,2012,4424,2012年8月23日,国产
白雪公主之魔镜魔镜 Mirror Mirror,5.9,塔西姆·辛,朱莉娅·罗伯茨 / 莉莉·柯林斯 / 艾米·汉莫,剧情 / 喜剧 / 奇幻 / 冒险,美国,2012,4419,2012年6月1日,进口
潜艇总动员5：时光宝盒,4.2,何子力,范楚绒 / 洪海天 / 谢元真,动画 / 冒险,中国大陆,2015,4410,2017年05月28日（复映）；2014年10月31日,国产
我们的十年,5.0,马伟豪 / 刘海,赵丽颖 / 乔任梁 / 吴映洁,剧情 / 爱情,中国大陆,2016,4404,2016年9月2日,国产
赛尔号大电影之寻找凤凰神兽,3.2,刘虹,张杰 / 武艺 / 曾轶可,动画 / 奇幻 / 冒险,中国大陆,2011,4404,2011年7月28日,国产
麦兜我和我妈妈 麥兜‧我和我媽媽,8.3,谢立文 / 李俊民,黄磊 / 吴君如 / 张正中,喜剧 / 动画 / 家庭,香港/中国大陆,2014,4404,2014年10月1日,国产（合拍）
饭局也疯狂,4.9,尚敬,范伟 / 黄渤 / 刘桦,剧情 / 喜剧,中国大陆,2012,4396,2012年1月23日,国产
魔弦传说 Kubo and the Two Strings,7.4,特拉维斯·奈特,查理兹·塞隆 / 马修·麦康纳 / 拉尔夫·费因斯,动画 / 奇幻 / 冒险,美国,2016,4393,2016年1月13日,进口
控制,5.7,毕国智,吴彦祖 / 姚晨 / 任达华,动作 / 科幻 / 犯罪 / 悬疑,香港/中国大陆,2013,4378,2013年11月22日,国产（合拍）
倾城之泪,4.8,黄真真,周冬雨 / 李治廷 / 任贤齐,剧情 / 爱情,中国大陆,2011,4376,2011年12月22日,国产
猪猪侠之勇闯巨人岛,3.8,古志斌 / 陆锦明,陆双 / 祖晴 / 陈志荣,喜剧 / 动画 / 冒险,中国大陆,2014,4365,2014年5月31日,国产
犬之岛 Isle of Dogs,8.4,韦斯·安德森,布莱恩·科兰斯顿 / 爱德华·诺顿 / 科宇·兰金,喜剧 / 动画 / 冒险,美国/德国,2018,4347,2018年4月20日,进口
绣花鞋,4.4,叶伟民,林心如 / 莫小棋 / 叶熙祺,剧情 / 恐怖,中国大陆,2012,4339,2012年3月31日,国产
冰河追凶,5.7,徐伟,梁家辉 / 佟大为 / 周冬雨,动作 / 犯罪 / 悬疑,中国大陆,2016,4320,2016年04月15日,国产
江山美人,4.5,程小东,黎明 / 陈慧琳 / 甄子丹,动作 / 剧情 / 爱情 / 战争,中国大陆/香港,2008,4300,2008年3月7日,国产（合拍）
大耳朵图图之美食狂想曲,6.0,速达,潘延 / 范楚绒 / 胡谦,喜剧 / 动画 / 冒险,中国大陆,2017,4298,2017年07月28日,国产
十月初五的月光,5.4,叶念琛,张智霖 / 陈乔恩 / 佘诗曼,剧情 / 爱情,中国大陆/香港,2015,4261,2015年11月20日,国产（合拍）
新大头儿子和小头爸爸之秘密计划,4.3,何澄,刘纯燕 / 董浩 / 鞠萍,儿童 / 动画 / 家庭,中国大陆,2014,4246,2014年9月26日,国产
冰雪大作战 Snowtime!,6.2,让-弗朗索瓦·波略特 / 弗兰克·布里森,安吉拉·嘉鲁皮 / 玛丽欧·沃尔夫 / 露辛达·戴维斯,喜剧 / 动画 / 家庭,加拿大,2015,4215,2017年04月01日,进口
乐高蝙蝠侠大电影 The LEGO Batman Movie,8.0,克里斯·麦凯,威尔·阿奈特 / 罗莎里奥·道森 / 拉尔夫·费因斯,喜剧 / 动作 / 动画 / 冒险,美国,2017,4211,2017年03月03日,进口分账
真相禁区,4.5,麦咏麟,任达华 / 霍建华 / 张赫,犯罪 / 悬疑,中国大陆,2016,4205,2016年1月22日,国产
宅女侦探桂香,4.1,彭顺,王珞丹 / 周渝民 / 任达华,喜剧 / 爱情 / 悬疑,中国大陆/香港/台湾,2015,4127,2015年8月13日,国产
气喘吁吁,4.0,郑重,葛优 / 约翰·萨维奇 / 林熙蕾,喜剧 / 剧情,中国,2009,4111,2009年8月28日,国产
家有喜事2009,5.4,谷德昭,古天乐 / 吴君如 / 黄百鸣,喜剧,香港,2009,4105,2009年1月22日,国产（合拍）
钢铁飞龙之再见奥特曼,2.5,王巍,侯勇 / 大张伟 / 金晨,动作 / 科幻 / 动画,中国大陆,2017,4071,2017年10月01日,国产
李雷和韩梅梅,3.7,杨永春,张子枫 / 张逸杰 / 成梓宁,剧情 / 喜剧 / 爱情,中国大陆,2017,4057,2016年06月09日,国产
完美陌生人 Perfetti sconosciuti,8.6,保罗·格诺维塞,马可·贾利尼 / 卡夏·斯穆特尼亚克 / 爱德华多·莱奥,剧情 / 喜剧,意大利,2016,4038,2018年5月25日,进口（上映中……）
了不起的菲丽西 Ballerina,6.5,艾瑞克·莎莫 / 艾瑞克·韦林,艾丽·范宁 / 戴恩·德哈恩 / 卡莉·蕾·杰普森,喜剧 / 动画 / 冒险 / 歌舞,法国/加拿大,2016,4031,2017年2月1日,进口
奥林匹斯的陷落 Olympus Has Fallen,6.3,安东尼·福奎阿,杰拉德·巴特勒 / 艾伦·艾克哈特 / 芬利·雅克布森,动作,美国,2013,4025,2013年12月29日,进口
毒。诫 毒。誡,5.0,刘国昌,刘青云 / 林家栋 / 古天乐,剧情 / 动作 / 犯罪,中国大陆/香港,2017,4017,2017年05月12日,国产（合拍）
三个火枪手 The Three Musketeers,6.7,保罗·安德森,马修·麦克费登 / 米拉·乔沃维奇 / 卢克·伊万斯,动作 / 冒险 / 爱情,法国/美国/英国/德国,2011,3986,2012年5月15日,进口
摇滚藏獒,6.8,艾什·布兰农,郭麒麟 / 路知行 / 郭德纲,动画 / 音乐,中国大陆/美国/香港,2016,3968,2016年7月8日,国产
将错就错,3.8,王宁,小沈阳 / 田亮 / 陈小春,喜剧 / 爱情,中国大陆,2015,3954,2015年3月5日,国产
斑马总动员 Khumba,5.7,安东尼·希尔瓦斯顿,杰克·T·奥斯汀 / 史蒂夫·布西密 / 洛雷塔·迪瓦恩,动画 / 冒险 / 家庭,南非,2013,3939,2014年12月31日,进口
卧底巨星,3.7,谷德昭,陈奕迅 / 李荣浩 / 李一桐,喜剧 / 动作,中国大陆/香港,2018,3926,2018年1月12日,国产（合拍）
辛巴达历险记2013,4.9,程炳峰 / 顾培欣 / Benpineko,杨鸥 / 黄莺 / 杨梦露,动画 / 冒险,中国大陆,2013,3912,2013年5月31日,国产
水啸雾都 Flood,5.4,托尼·米歇尔,罗伯特·卡莱尔 / 杰萨琳·吉尔西格 / 汤姆·康特奈,动作 / 灾难,英国/南非/加拿大,2007,3900,2008年9月14日,进口分账
雪花秘扇 Snow Flower and the Secret Fan,5.6,王颖,李冰冰 / 全智贤 / 姜武,剧情 / 历史,中国大陆/美国,2011,3899,2011年6月24日,国产（合拍）
杨门女将之军令如山,3.4,陈勋奇,张柏芝 / 任贤齐 / 刘晓庆,剧情 / 动作 / 古装,中国大陆/香港,2011,3897,2011年11月18日,国产
鲨海 47 Meters Down,5.9,约翰内斯·罗伯茨,曼迪·摩尔 / 克莱尔·霍尔特 / 克里斯·J.约翰逊,惊悚 / 冒险,英国/美国/多米尼加,2016,3870,2017年12月8日,进口
72家租客,6.7,曾志伟 / 叶念琛 / 钟澍佳,张学友 / 曾志伟 / 袁咏仪,喜剧,香港,2010,3863,2010年2月11日,国产（合拍）
美丽密令,5.4,王晶,蔡卓妍 / 吴君如 / 陆毅,喜剧,香港/中国大陆,2010,3835,2010年3月30日,国产（合拍）
巴啦啦小魔仙之魔箭公主,4.7,陈诚,赵粤 / 戴萌 / 赵今麦,奇幻 / 冒险,中国大陆,2015,3831,2015年10月1日,国产
大武当之天地密码,3.8,梁柏坚,赵文卓 / 杨幂 / 樊少皇,喜剧 / 动作 / 冒险,中国大陆/香港,2012,3807,2012年7月6日,国产
神奇海盗团 The Pirates! In an Adventure with Scientists!,6.9,彼得·洛伊德 / 杰夫·纽威特,休·格兰特 / 萨尔玛·海耶克 / 大卫·田纳特,喜剧 / 动画 / 家庭 / 冒险,英国/美国,2012,3800,2012年6月1日,进口
战神纪,3.8,哈斯朝鲁,陈伟霆 / 林允 / 胡军,奇幻 / 冒险,中国大陆,2018,3798,2018年4月28日,国产
圣斗士星矢：圣域传说 聖闘士星矢 Legend of Sanctuary,6.3,佐藤敬一,石川界人 / 赤羽根健治 / 小野贤章,动画,日本,2014,3785,2016年2月26日,进口
魔侠传之唐吉可德,4.3,阿甘,郭涛 / 林嘉欣 / 王刚,剧情 / 喜剧 / 动作 / 爱情 / 武侠 / 古装,中国大陆,2010,3775,2010年10月15日,国产
垫底辣妹 ビリギャル,8.1,土井裕泰,有村架纯 / 伊藤淳史 / 吉田羊,剧情 / 家庭,日本,2015,3758,2016年04月14日,进口
我最好朋友的婚礼,4.3,陈飞宏,舒淇 / 冯绍峰 / 宋茜,喜剧 / 爱情,中国大陆/美国,2016,3744,2016年8月5日,国产（合拍）
人在囧途,7.5,叶伟民,徐峥 / 王宝强 / 李曼,喜剧,中国大陆,2010,3739,2010年6月4日,国产
至暗时刻 Darkest Hour,8.6,乔·赖特,加里·奥德曼 / 克里斯汀·斯科特·托马斯 / 莉莉·詹姆斯,剧情 / 传记 / 历史,英国/美国,2017,3732,2017年12月1日,进口分账
神探驾到 浮華宴,4.4,黄百鸣 / 邱礼涛,古天乐 / 张翰 / 曾志伟,喜剧 / 爱情 / 悬疑 / 奇幻,香港/中国大陆,2015,3732,2015年2月6日,国产（合拍）
甜蜜杀机 甜蜜殺機,6.0,连奕琦,苏有朋 / 林依晨 / 吴中天,喜剧 / 爱情 / 犯罪,台湾,2014,3723,2014年3月7日,进口
妈妈咪鸭,7.1,赵锐 / 克里斯托弗·詹金斯,赵路 / 武皓栋 / 殷筱瑜,喜剧 / 动画 / 冒险 / 家庭,中国大陆/美国,2018,3715,2018年3月9日,国产
坚不可摧 Unbroken,6.8,安吉丽娜·朱莉,杰克·奥康奈尔 / 多姆纳尔·格里森 / 加内特·赫德兰,剧情 / 传记 / 战争 / 运动,美国,2014,3695,2015年1月30日,进口分账
绝命航班 Last Flight,3.4,周文武贝,爱德·维斯特维克 / 朱珠 / 艾米丽·桑斯芮,动作 / 惊悚 / 灾难,中国大陆,2014,3679,2014年3月21日,国产
女巫季节 Season of the Witch,5.5,多米尼克·塞纳,尼古拉斯·凯奇 / 朗·普尔曼 / 斯蒂芬·坎贝尔·莫尔,动作 / 奇幻 / 冒险,美国,2011,3674,2011年8月19日,进口
驱魔者 Priest,5.9,斯科特·查尔斯·斯图瓦特,保罗·贝坦尼 / 凯姆·吉甘戴 / 李美琪,动作 / 科幻 / 惊悚 / 恐怖,美国,2011,3672,2011年11月29日,进口
不能说的秘密 不能說的·祕密,7.6,周杰伦,周杰伦 / 桂纶镁 / 黄秋生,剧情 / 奇幻 / 音乐 / 爱情,香港/台湾,2007,3670,2007年7月31日,国产（合拍）
